probe	id	pvalue	symbol	group
Celera hCG36953.3	100044	0.00698	NA	GSE10588_PEvC
NA	100052	0.01551	CAMK1G	GSE10588_PEvC
NA	100057	0.01154	LOC493861	GSE10588_PEvC
NA	100060	0.00786	ZMYND12	GSE10588_PEvC
NA	100079	0.00857	HSPD1	GSE10588_PEvC
NA	100089	0.00883	C14orf114	GSE10588_PEvC
NA	100100	0.03424	EXOSC10	GSE10588_PEvC
NA	100102	0.00354	FLJ23598	GSE10588_PEvC
Celera Transcript hCT2347617	100146	0.01124	NA	GSE10588_PEvC
NA	100160	0.00386	GJB6	GSE10588_PEvC
NA	100215	0.03559	ZNF160	GSE10588_PEvC
Celera Transcript hCT2347353	100249	0.00986	NA	GSE10588_PEvC
NA	100259	0.00018	FLJ21839	GSE10588_PEvC
NA	100312	0.00542	SERPINA5	GSE10588_PEvC
Celera Transcript hCT2347190	100328	0.00491	NA	GSE10588_PEvC
Celera Transcript hCT2346235	100369	0.00778	NA	GSE10588_PEvC
NA	100385	0.03302	ZFR	GSE10588_PEvC
Celera Transcript hCT2285289.1	100398	0.00513	NA	GSE10588_PEvC
NA	100431	0.00117	PEX13	GSE10588_PEvC
NA	100454	0.03569	PAK1IP1	GSE10588_PEvC
NA	100455	0.01251	BM039	GSE10588_PEvC
NA	100458	0.00381	FLJ10847	GSE10588_PEvC
NA	100460	0.00354	DDX24	GSE10588_PEvC
Celera hCG1759124.3	100472	0.03186	NA	GSE10588_PEvC
Celera Transcript hCT1647059.4,Celera Transcript hCT2340385,Celera Transcript hCT2340386	100511	0.00612	NA	GSE10588_PEvC
NA	100524	0.01177	FAM29A	GSE10588_PEvC
NA	100537	0.00199	CPT2	GSE10588_PEvC
Celera Transcript hCT2345251	100557	0.02743	NA	GSE10588_PEvC
NA	100570	0.04337	ST7	GSE10588_PEvC
NA	100575	0.00891	TRIM55	GSE10588_PEvC
NA	100591	0.00633	C14orf9	GSE10588_PEvC
NA	100635	0	C14orf150	GSE10588_PEvC
NA	100639	0.04664	THOC1	GSE10588_PEvC
NA	100645	0.00204	KM-HN-1	GSE10588_PEvC
NA	100691	0.00137	FLJ10826	GSE10588_PEvC
NA	100694	2e-05	PHTF2	GSE10588_PEvC
NA	100710	0.0038	MBNL1	GSE10588_PEvC
NA	100719	0.00158	C18orf45	GSE10588_PEvC
Celera Transcript hCT1645999.2	100727	0.01657	NA	GSE10588_PEvC
Celera Transcript hCT31959.2	100757	0.01167	NA	GSE10588_PEvC
NA	100840	0.00526	BLVRA	GSE10588_PEvC
NA	100845	1e-05	C18orf8	GSE10588_PEvC
Celera Transcript hCT2346893	100883	0.04607	NA	GSE10588_PEvC
ENST00000326308	100914	0.0021	NA	GSE10588_PEvC
NA	100935	0.01805	INSL4	GSE10588_PEvC
NA	100943	0.00106	BSCL2	GSE10588_PEvC
NA	100945	0	CLCN3	GSE10588_PEvC
Celera hCG401265.3	100949	0.02182	NA	GSE10588_PEvC
NA	100966	0.00762	KIAA1641	GSE10588_PEvC
NA	100969	0.00714	DKFZP434K046	GSE10588_PEvC
NA	100983	0.01795	NAALADL2	GSE10588_PEvC
Celera Transcript hCT2347749	100996	0.02495	NA	GSE10588_PEvC
NA	101019	0.02645	SH3BGR	GSE10588_PEvC
NA	101020	0.00294	ANP32D	GSE10588_PEvC
NA	101039	0.02179	CHCHD4	GSE10588_PEvC
NA	101042	0.01242	VPS13A	GSE10588_PEvC
NA	101108	0.01365	PRKD3	GSE10588_PEvC
NA	101116	1e-04	NUP54	GSE10588_PEvC
NA	101125	0.01316	FLJ10154	GSE10588_PEvC
NA	101140	0.03215	ChGn	GSE10588_PEvC
NA	101157	0.00197	MUC4	GSE10588_PEvC
NA	101185	0.01102	ABHD3	GSE10588_PEvC
NA	101192	0.01396	FLJ32065	GSE10588_PEvC
NA	101194	0.00131	FLJ20558	GSE10588_PEvC
NA	101196	0.00036	ADAR	GSE10588_PEvC
NA	101213	0.01199	ATPAF1	GSE10588_PEvC
NA	101231	0.03057	GLULD1	GSE10588_PEvC
Celera Transcript hCT2324499,Celera Transcript hCT2324500	101239	4e-05	NA	GSE10588_PEvC
NA	101242	0.02652	HECTD2	GSE10588_PEvC
NA	101251	0.01186	RAX	GSE10588_PEvC
NA	101266	0.00702	FUSIP1	GSE10588_PEvC
NA	101300	0.00926	NIN	GSE10588_PEvC
Celera Transcript hCT28444.2	101304	0.01522	NA	GSE10588_PEvC
Celera Transcript hCT29296.1,Celera Transcript hCT2314811,Celera Transcript hCT2314809	101320	0.00254	NA	GSE10588_PEvC
NA	101339	0	SLC35A4	GSE10588_PEvC
NA	101403	0.02781	KCNJ1	GSE10588_PEvC
NA	101413	0.0208	ECM2	GSE10588_PEvC
Celera Transcript hCT2347104.1	101431	0.00298	NA	GSE10588_PEvC
Celera hCG1805671.2	101505	0	NA	GSE10588_PEvC
NA	101520	0.00091	PSG5	GSE10588_PEvC
Celera Transcript hCT2348514,Celera Transcript hCT2348515,Celera Transcript hCT2348513	101552	0.00189	NA	GSE10588_PEvC
NA	101559	0.00043	RAD9B	GSE10588_PEvC
NA	101594	0.00947	FLJ90652	GSE10588_PEvC
NA	101611	1e-05	MGC14560	GSE10588_PEvC
NA	101670	0.04052	CRTAP	GSE10588_PEvC
NA	101693	0.00029	DDX23	GSE10588_PEvC
Celera Transcript hCT1952388.1	101745	0.00621	NA	GSE10588_PEvC
NA	101754	0.0264	TM9SF4	GSE10588_PEvC
Celera Transcript hCT1659957.3	101760	0.03288	NA	GSE10588_PEvC
NA	101781	0.01188	SNX5	GSE10588_PEvC
NA	101835	0	CHES1	GSE10588_PEvC
NA	101862	0.00149	NID67	GSE10588_PEvC
NA	101863	0.00419	OR9A2	GSE10588_PEvC
NA	101912	4e-04	SERPINA10	GSE10588_PEvC
Celera Transcript hCT1772961.2,Celera Transcript hCT2340516,Celera Transcript hCT2340515	101930	0.04951	NA	GSE10588_PEvC
NA	101965	1e-05	SLC25A17	GSE10588_PEvC
NA	101974	0.03668	RNPC2	GSE10588_PEvC
NA	101979	0.0052	CRYZ	GSE10588_PEvC
NA	101985	6e-05	CCT6A	GSE10588_PEvC
NA	101987	0.00065	KLHL20	GSE10588_PEvC
NA	102001	0.01228	LOC400986	GSE10588_PEvC
Celera Transcript hCT10341.3	102004	0.00017	NA	GSE10588_PEvC
Celera Transcript hCT1816629	102034	0.00607	NA	GSE10588_PEvC
NA	102036	0.009	SLC9A6	GSE10588_PEvC
NA	102040	0.01064	KLF7	GSE10588_PEvC
Celera Transcript hCT6579.1	102046	0.03533	NA	GSE10588_PEvC
NA	102063	0.03371	C6orf130	GSE10588_PEvC
NA	102090	0.00858	BOMB	GSE10588_PEvC
NA	102116	0.003	MTERF	GSE10588_PEvC
NA	102125	0.047	DNTTIP1	GSE10588_PEvC
NA	102126	0.00046	NA	GSE10588_PEvC
NA	102133	0	MDS010	GSE10588_PEvC
NA	102140	0.00164	GPR17	GSE10588_PEvC
Celera Transcript hCT2346304	102148	0.02126	NA	GSE10588_PEvC
Celera Transcript hCT23004.3,Celera Transcript hCT2349967,Celera Transcript hCT1968032.1,Celera Transcript hCT2349966	102164	0.00803	NA	GSE10588_PEvC
NA	102174	0.00034	CSAD	GSE10588_PEvC
NA	102177	0.0012	C18orf14	GSE10588_PEvC
NA	102205	0.00099	CLIPR-59	GSE10588_PEvC
NA	102211	0.00168	PMS1	GSE10588_PEvC
Celera Transcript hCT1809331.1	102231	0.00012	NA	GSE10588_PEvC
NA	102233	0.02873	MGC5508	GSE10588_PEvC
NA	102236	0.00244	FLJ20558	GSE10588_PEvC
NA	102257	0.00127	HNRPC	GSE10588_PEvC
NA	102263	1e-05	IL17RB	GSE10588_PEvC
NA	102267	0.0068	SS18L2	GSE10588_PEvC
Celera Transcript hCT1812298.1	102274	0.00721	NA	GSE10588_PEvC
NA	102302	0.01002	FLJ43855	GSE10588_PEvC
Celera Transcript hCT2348350	102337	0.01142	NA	GSE10588_PEvC
NA	102338	0.00554	H-plk	GSE10588_PEvC
NA	102347	0.0088	MIA2	GSE10588_PEvC
Celera Transcript hCT1815315.2	102415	0.03806	NA	GSE10588_PEvC
NA	102437	0.00638	CSTA	GSE10588_PEvC
NA	102438	0.01529	VAV1	GSE10588_PEvC
Celera Transcript hCT2348744	102482	0.02721	NA	GSE10588_PEvC
NA	102523	0.00068	FOXJ1	GSE10588_PEvC
NA	102559	0	PSME4	GSE10588_PEvC
NA	102563	0.00541	ZCCHC9	GSE10588_PEvC
NA	102581	0.00201	MTRF1	GSE10588_PEvC
NA	102596	0.0119	ASAH1	GSE10588_PEvC
NA	102598	0.01192	MGC11335	GSE10588_PEvC
Celera hCG1818005.2	102604	0.011	NA	GSE10588_PEvC
NA	102667	0.00025	FLJ32009	GSE10588_PEvC
NA	102688	0.0022	IQSEC1	GSE10588_PEvC
NA	102693	0.00418	FATE1	GSE10588_PEvC
Celera Transcript hCT1643477.3,Celera Transcript hCT2279799.1	102706	0.02245	NA	GSE10588_PEvC
NA	102721	0.01534	NA	GSE10588_PEvC
Celera hCG2015257	102756	0.00616	NA	GSE10588_PEvC
Celera Transcript hCT1833026.2	102778	0	NA	GSE10588_PEvC
Celera Transcript hCT1844833.1	102818	0.00381	NA	GSE10588_PEvC
Celera Transcript hCT2346658	102833	0.00103	NA	GSE10588_PEvC
NA	102836	0.02234	GPR133	GSE10588_PEvC
NA	102841	0.00012	SRP9	GSE10588_PEvC
Celera Transcript hCT1658667.3	102846	0.00521	NA	GSE10588_PEvC
NA	102848	0.04643	MFHAS1	GSE10588_PEvC
NA	102910	0.00012	DNAJB12	GSE10588_PEvC
NA	102915	0.00126	BLK	GSE10588_PEvC
NA	102916	0.0088	FLJ45880	GSE10588_PEvC
NA	102937	0.00093	PNRC1	GSE10588_PEvC
Celera Transcript hCT1965959.1,Celera Transcript hCT2300691	102968	5e-05	NA	GSE10588_PEvC
NA	102972	0.00121	LIN7B	GSE10588_PEvC
NA	102988	0.01544	FANCL	GSE10588_PEvC
NA	103010	0.02556	RCHY1	GSE10588_PEvC
NA	103022	0.04537	PTGFR	GSE10588_PEvC
Celera Transcript hCT9026.2	103058	0.02007	NA	GSE10588_PEvC
Celera Transcript hCT2345451	103073	3e-04	NA	GSE10588_PEvC
Celera hCG39470.3	103102	0.00622	NA	GSE10588_PEvC
NA	103152	0.00053	CXorf43	GSE10588_PEvC
NA	103153	0	BRSK2	GSE10588_PEvC
Celera Transcript hCT2348998	103171	0.00531	NA	GSE10588_PEvC
NA	103185	0.00264	HNRPUL1	GSE10588_PEvC
Celera Transcript hCT2355863,Celera Transcript hCT7124.4	103212	0.03748	NA	GSE10588_PEvC
Celera Transcript hCT2265174	103241	0.00234	NA	GSE10588_PEvC
Celera Transcript hCT1959510	103252	0.00093	NA	GSE10588_PEvC
NA	103273	0.02066	FLJ13912	GSE10588_PEvC
Celera Transcript hCT2345700	103331	0.01758	NA	GSE10588_PEvC
NA	103344	0.02188	TAF1L	GSE10588_PEvC
Celera Transcript hCT1971114.1,Celera Transcript hCT18778.2	103366	0.04978	NA	GSE10588_PEvC
NA	103392	0.03907	TTRAP	GSE10588_PEvC
NA	103396	0.0305	MAML2	GSE10588_PEvC
NA	103404	0.00423	ABCC2	GSE10588_PEvC
Celera Transcript hCT2310784,Celera Transcript hCT2300070,Celera Transcript hCT2310786,Celera Transcript hCT1828781.2,Celera Transcript hCT2302639,Celera Transcript hCT2300072	103409	0.0341	NA	GSE10588_PEvC
Celera Transcript hCT13322.3	103413	0.00274	NA	GSE10588_PEvC
NA	103441	0.00012	C6orf64	GSE10588_PEvC
Celera Transcript hCT31305.4	103465	0.02095	NA	GSE10588_PEvC
Celera Transcript hCT1970918.1	103491	0.01523	NA	GSE10588_PEvC
NA	103516	0.00096	FLJ13725	GSE10588_PEvC
NA	103522	0.00411	KIAA0040	GSE10588_PEvC
Celera Transcript hCT2346771	103553	0.00919	NA	GSE10588_PEvC
NA	103563	0.00016	LOC340351	GSE10588_PEvC
NA	103564	0.00327	WNT1	GSE10588_PEvC
NA	103579	0.04895	KIAA0776	GSE10588_PEvC
NA	103585	0.00758	CXX1	GSE10588_PEvC
Celera Transcript hCT1653927.2,Celera Transcript hCT2259758	103626	0.01119	NA	GSE10588_PEvC
NA	103627	0.01415	MAGEB6	GSE10588_PEvC
NA	103641	0.00332	PWP2H	GSE10588_PEvC
NA	103651	0.01335	GOPC	GSE10588_PEvC
NA	103654	0.00235	NA	GSE10588_PEvC
NA	103677	0.00119	SOLH	GSE10588_PEvC
NA	103705	1e-04	UCHL3	GSE10588_PEvC
NA	103717	0.00903	CTSZ	GSE10588_PEvC
Celera Transcript hCT2340922.2	103744	0.03502	NA	GSE10588_PEvC
NA	103746	0.03402	ZNF79	GSE10588_PEvC
NA	103752	0.00051	AMOTL2	GSE10588_PEvC
NA	103754	2e-05	IGSF6	GSE10588_PEvC
Celera Transcript hCT1650116.4	103779	0.03888	NA	GSE10588_PEvC
NA	103866	0.00207	CAPN5	GSE10588_PEvC
NA	103867	0.0014	ZNF83	GSE10588_PEvC
NA	103875	0.00828	C21orf127	GSE10588_PEvC
NA	103883	0.00169	FLJ33814	GSE10588_PEvC
Celera Transcript hCT1827097.3,Celera Transcript hCT2344325,Celera Transcript hCT2344324	103907	0.00992	NA	GSE10588_PEvC
NA	103910	0.01048	C9orf78	GSE10588_PEvC
NA	103918	0.00172	C14orf161	GSE10588_PEvC
NA	103928	0.04927	MGC45871	GSE10588_PEvC
NA	103931	0.0201	ADNP	GSE10588_PEvC
Celera Transcript hCT2266281,Celera Transcript hCT2266283,Celera Transcript hCT2266279,Celera Transcript hCT2266284,Celera Transcript hCT2357152	103944	0.01005	NA	GSE10588_PEvC
NA	103970	1e-04	C9orf54	GSE10588_PEvC
NA	103976	0.02194	FLJ25037	GSE10588_PEvC
Celera Transcript hCT2346274	104032	0.00255	NA	GSE10588_PEvC
NA	104033	0.0153	OLFM3	GSE10588_PEvC
NA	104054	0.04147	CDC42EP3	GSE10588_PEvC
NA	104062	0.04737	BIRC5	GSE10588_PEvC
NA	104079	0.04422	DPH2L2	GSE10588_PEvC
NA	104128	0.00759	HOMER1	GSE10588_PEvC
NA	104139	0.03941	C6orf57	GSE10588_PEvC
Celera Transcript hCT2344691,Celera Transcript hCT2254109.1,Celera Transcript hCT28082.4	104140	0.00016	NA	GSE10588_PEvC
NA	104196	0.00109	PSME2	GSE10588_PEvC
NA	104200	0.02337	TRAPPC2	GSE10588_PEvC
NA	104213	7e-05	ZNF274	GSE10588_PEvC
NA	104225	1e-05	HSD17B12	GSE10588_PEvC
NA	104245	0.00681	PSMC5	GSE10588_PEvC
NA	104254	0.02252	PTDSS1	GSE10588_PEvC
Celera Transcript hCT1819574.1	104275	0.03348	NA	GSE10588_PEvC
NA	104280	0.00018	GMEB2	GSE10588_PEvC
NA	104309	0.00493	ERK8	GSE10588_PEvC
Celera Transcript hCT2350129	104310	5e-05	NA	GSE10588_PEvC
NA	104322	0.00658	TRIP11	GSE10588_PEvC
NA	104331	0.04684	RUNDC2A	GSE10588_PEvC
Celera Transcript hCT2275901,Celera Transcript hCT2275902	104347	0.01371	NA	GSE10588_PEvC
Celera Transcript hCT2252038	104356	0.01804	NA	GSE10588_PEvC
NA	104379	0.02612	IFNA17	GSE10588_PEvC
NA	104384	0.00282	F13A1	GSE10588_PEvC
NA	104402	0.00613	KLF10	GSE10588_PEvC
NA	104427	0.04454	e(y)2	GSE10588_PEvC
NA	104458	0.00044	ELAC1	GSE10588_PEvC
Celera Transcript hCT1655086.2	104477	0.00255	NA	GSE10588_PEvC
NA	104484	0.00452	FLJ38426	GSE10588_PEvC
NA	104547	0.01442	MGC3123	GSE10588_PEvC
NA	104549	0.04389	7h3	GSE10588_PEvC
Celera Transcript hCT1955141.1	104590	0.02576	NA	GSE10588_PEvC
NA	104621	0.00521	RNF146	GSE10588_PEvC
NA	104697	0.01237	DPM2	GSE10588_PEvC
NA	104707	0.04453	FLJ33708	GSE10588_PEvC
NA	104709	0.00741	GJB1	GSE10588_PEvC
Celera Transcript hCT1644186.1	104718	0.04752	NA	GSE10588_PEvC
NA	104723	0.03005	BCL2L12	GSE10588_PEvC
Celera Transcript hCT2341285	104728	0.00374	NA	GSE10588_PEvC
Celera Transcript hCT2347137	104739	0.02821	NA	GSE10588_PEvC
NA	104741	9e-05	GALNT2	GSE10588_PEvC
Celera Transcript hCT2345908	104763	0.02021	NA	GSE10588_PEvC
NA	104774	0.00866	MRS2L	GSE10588_PEvC
NA	104785	0.00056	PAPPA2	GSE10588_PEvC
NA	104791	0.00152	ZNF21	GSE10588_PEvC
Celera Transcript hCT2343010,Celera Transcript hCT2347322	104893	5e-05	NA	GSE10588_PEvC
Celera Transcript hCT2344817.1,Celera Transcript hCT2350752,Celera Transcript hCT1813643.3,Celera Transcript hCT2350751	104905	0.00325	NA	GSE10588_PEvC
NA	104921	0.01468	ATP6V1G2	GSE10588_PEvC
NA	104948	0.02584	NPHS1	GSE10588_PEvC
Celera Transcript hCT2351032	104952	0.01718	NA	GSE10588_PEvC
NA	104955	0.0017	SPAG7	GSE10588_PEvC
NA	105014	0.01226	AF15Q14	GSE10588_PEvC
NA	105029	0.04257	CALCRL	GSE10588_PEvC
NA	105053	3e-04	MNAT1	GSE10588_PEvC
NA	105056	0.00113	HMGN1	GSE10588_PEvC
NA	105061	0.00065	COBLL1	GSE10588_PEvC
NA	105064	0.01921	PEX12	GSE10588_PEvC
NA	105079	5e-05	KIAA1608	GSE10588_PEvC
Celera Transcript hCT2253717,Celera Transcript hCT1816108.1,Celera Transcript hCT2253716,Celera Transcript hCT32028.3	105082	0	NA	GSE10588_PEvC
Celera Transcript hCT2294490,Celera Transcript hCT2294489	105087	0.00018	NA	GSE10588_PEvC
NA	105105	0	FLJ12903	GSE10588_PEvC
NA	105120	1e-05	CLK3	GSE10588_PEvC
Celera Transcript hCT2345912	105194	0.0031	NA	GSE10588_PEvC
NA	105208	0.00555	NAT5	GSE10588_PEvC
Celera Transcript hCT1831401.1,Celera Transcript hCT2266563	105211	0.00195	NA	GSE10588_PEvC
NA	105242	0.00099	PMS2L3	GSE10588_PEvC
NA	105265	0.00022	ZNF554	GSE10588_PEvC
NA	105298	0.00203	SF3B4	GSE10588_PEvC
NA	105301	0.03403	BRS3	GSE10588_PEvC
NA	105321	0.00503	GPR133	GSE10588_PEvC
NA	105368	0.04874	CD200	GSE10588_PEvC
NA	105376	0.00575	CARKL	GSE10588_PEvC
Celera Transcript hCT2316535	105419	0.01153	NA	GSE10588_PEvC
Celera Transcript hCT2290993,Celera Transcript hCT2290996	105427	0.00269	NA	GSE10588_PEvC
Celera Transcript hCT1805287.2	105431	6e-05	NA	GSE10588_PEvC
NA	105450	0.02168	PIR	GSE10588_PEvC
NA	105493	0.02733	COL1A2	GSE10588_PEvC
NA	105497	0.00051	RRAGA	GSE10588_PEvC
Celera Transcript hCT1641688.3	105503	0.02234	NA	GSE10588_PEvC
Celera Transcript hCT2346198	105510	0.00533	NA	GSE10588_PEvC
NA	105515	0.04996	EGFL3	GSE10588_PEvC
NA	105530	8e-05	PCBP1	GSE10588_PEvC
Celera Transcript hCT2345529	105532	0.00569	NA	GSE10588_PEvC
NA	105533	0.01289	MDM1	GSE10588_PEvC
NA	105550	0	APTX	GSE10588_PEvC
NA	105554	0.04958	ACMSD	GSE10588_PEvC
NA	105562	0.00045	FLJ20272	GSE10588_PEvC
NA	105587	0.01784	C14orf139	GSE10588_PEvC
NA	105602	0.03478	NDUFB4	GSE10588_PEvC
NA	105615	0.00098	SMARCAL1	GSE10588_PEvC
Celera Transcript hCT2354459,Celera Transcript hCT2335519	105620	8e-04	NA	GSE10588_PEvC
NA	105643	0.00308	MRPL40	GSE10588_PEvC
Celera Transcript hCT1654559	105678	0.0365	NA	GSE10588_PEvC
NA	105686	0.04856	LOC113444	GSE10588_PEvC
NA	105689	0.00015	RPS9	GSE10588_PEvC
NA	105700	0.04186	KIAA1950	GSE10588_PEvC
NA	105728	0.00779	HMGA2	GSE10588_PEvC
NA	105763	0.03768	APOA4	GSE10588_PEvC
Celera Transcript hCT2292067,Celera Transcript hCT2358299,Celera Transcript hCT32080.2	105804	0.00539	NA	GSE10588_PEvC
NA	105805	1e-05	RNASE11	GSE10588_PEvC
NA	105812	0.00411	NAT2	GSE10588_PEvC
Celera Transcript hCT1814719.2	105814	0.00061	NA	GSE10588_PEvC
NA	105835	0.03072	TRIM41	GSE10588_PEvC
NA	105837	0.00122	MAGEL2	GSE10588_PEvC
Celera Transcript hCT1815089.1	105838	0.00891	NA	GSE10588_PEvC
Celera Transcript hCT2345715	105853	0.01498	NA	GSE10588_PEvC
NA	105861	0.00311	TRIM3	GSE10588_PEvC
NA	105869	2e-05	THAP1	GSE10588_PEvC
Celera hCG37729.3	105884	0.02259	NA	GSE10588_PEvC
Celera hCG20677.2	105924	0.03135	NA	GSE10588_PEvC
Celera Transcript hCT1823151.2	105937	0.01934	NA	GSE10588_PEvC
Celera Transcript hCT2345471	105974	0.02802	NA	GSE10588_PEvC
NA	105979	0.00319	MGC13138	GSE10588_PEvC
Celera Transcript hCT1962204.1	105981	0.01263	NA	GSE10588_PEvC
NA	105988	0.00026	IRF2BP1	GSE10588_PEvC
Celera Transcript hCT1818477.1	106005	0.02189	NA	GSE10588_PEvC
NA	106014	0.00224	TBC1D17	GSE10588_PEvC
NA	106022	0.00385	GTF3A	GSE10588_PEvC
NA	106034	0	ZC3HDC3	GSE10588_PEvC
NA	106038	0.01716	REG4	GSE10588_PEvC
Celera Transcript hCT1951142.1	106064	0.03218	NA	GSE10588_PEvC
NA	106084	0.00035	RASA3	GSE10588_PEvC
NA	106094	6e-05	BAZ2B	GSE10588_PEvC
NA	106128	0.00259	IFIT1	GSE10588_PEvC
NA	106142	0.0438	CD200R1	GSE10588_PEvC
NA	106167	0.02887	HSPC148	GSE10588_PEvC
NA	106171	0.00363	PPIB	GSE10588_PEvC
Celera Transcript hCT19406.2	106201	0.00378	NA	GSE10588_PEvC
Celera Transcript hCT1805011.1	106223	0.02896	NA	GSE10588_PEvC
NA	106228	0.01236	SNX12	GSE10588_PEvC
NA	106311	0.03274	ZNF639	GSE10588_PEvC
NA	106320	0.00753	C1QDC1	GSE10588_PEvC
NA	106323	0.01598	KLK10	GSE10588_PEvC
NA	106334	0.00402	FLJ10420	GSE10588_PEvC
NA	106342	9e-05	GPATC2	GSE10588_PEvC
NA	106380	0.01084	CXXC6	GSE10588_PEvC
Celera Transcript hCT2344839,Celera Transcript hCT2269098,Celera Transcript hCT1657001.2	106438	0.005	NA	GSE10588_PEvC
NA	106461	0.03524	TSPAN1	GSE10588_PEvC
NA	106462	0.00181	NRCAM	GSE10588_PEvC
NA	106473	0.0309	FLJ22761	GSE10588_PEvC
Celera Transcript hCT25827.4	106486	0.00987	NA	GSE10588_PEvC
NA	106491	0.00967	ALDH5A1	GSE10588_PEvC
Celera Transcript hCT2347098	106516	0.00092	NA	GSE10588_PEvC
NA	106536	0.00117	THOC2	GSE10588_PEvC
NA	106564	2e-05	HIG2	GSE10588_PEvC
NA	106574	0.02073	CDK6	GSE10588_PEvC
NA	106597	0.01984	IGFL3	GSE10588_PEvC
NA	106604	5e-04	PROS1	GSE10588_PEvC
NA	106630	6e-05	NA	GSE10588_PEvC
NA	106712	0.01509	PREB	GSE10588_PEvC
NA	106723	0.03859	PCMT1	GSE10588_PEvC
NA	106732	3e-05	ABCA1	GSE10588_PEvC
NA	106740	0.01781	C20orf65	GSE10588_PEvC
NA	106777	0.0136	NIF3L1BP1	GSE10588_PEvC
NA	106787	0.00069	NT5C3	GSE10588_PEvC
NA	106796	0.01277	ARPC5	GSE10588_PEvC
NA	106874	0.00243	LEMD3	GSE10588_PEvC
NA	106911	0.0135	CALB2	GSE10588_PEvC
NA	106948	0.00918	CSAG2	GSE10588_PEvC
NA	106979	0.00558	MAP1LC3B	GSE10588_PEvC
Celera Transcript hCT1958851.1	106990	0.00365	NA	GSE10588_PEvC
NA	107007	0.0024	USH3A	GSE10588_PEvC
NA	107026	1e-05	PP	GSE10588_PEvC
NA	107034	0.01626	C1orf8	GSE10588_PEvC
Celera Transcript hCT2345886	107044	0.00816	NA	GSE10588_PEvC
NA	107048	1e-05	BMP5	GSE10588_PEvC
Celera Transcript hCT1963763	107054	0.00219	NA	GSE10588_PEvC
NA	107070	5e-04	FLJ10815	GSE10588_PEvC
NA	107075	0.04395	PAGE1	GSE10588_PEvC
NA	107082	0.03383	C21orf55	GSE10588_PEvC
Celera Transcript hCT1642174.3	107085	0.01081	NA	GSE10588_PEvC
NA	107094	0.00012	SLC22A4	GSE10588_PEvC
NA	107112	0.00276	TTK	GSE10588_PEvC
NA	107117	0.00167	GLA	GSE10588_PEvC
NA	107124	0.02002	SPIC	GSE10588_PEvC
423256_rc	107144	0.00063	NA	GSE10588_PEvC
NA	107216	0.04534	MSR1	GSE10588_PEvC
Celera Transcript hCT1815530.1	107220	0.00191	NA	GSE10588_PEvC
Celera Transcript hCT1831424.1	107243	0.0024	NA	GSE10588_PEvC
NA	107275	0.00872	MGC47869	GSE10588_PEvC
NA	107305	0.00643	FXR1	GSE10588_PEvC
NA	107327	0.00084	RCN2	GSE10588_PEvC
NA	107339	0.02786	GFER	GSE10588_PEvC
NA	107354	0.00819	MGC16186	GSE10588_PEvC
NA	107356	0.00021	MMP17	GSE10588_PEvC
NA	107357	0.00564	RLF	GSE10588_PEvC
NA	107384	0.00726	LYG2	GSE10588_PEvC
NA	107385	0.00135	SLC31A1	GSE10588_PEvC
NA	107393	0.00198	AUH	GSE10588_PEvC
Celera Transcript hCT2344891,Celera Transcript hCT1650582.3	107401	0.0275	NA	GSE10588_PEvC
NA	107406	0.01735	KNTC2	GSE10588_PEvC
NA	107414	0.00013	USP11	GSE10588_PEvC
NA	107417	0.00016	ATPAF2	GSE10588_PEvC
NA	107437	0.00785	DDX39	GSE10588_PEvC
NA	107463	0.03497	COX7B2	GSE10588_PEvC
Celera Transcript hCT2345947	107496	0.00016	NA	GSE10588_PEvC
NA	107497	0.00328	FLJ25471	GSE10588_PEvC
NA	107517	0.0206	HMGCL	GSE10588_PEvC
NA	107531	0.00575	CELSR2	GSE10588_PEvC
NA	107589	0.01437	RAB40B	GSE10588_PEvC
NA	107607	0.03781	GUCA1B	GSE10588_PEvC
Celera Transcript hCT1826766.2,Celera Transcript hCT2359129	107615	0.00064	NA	GSE10588_PEvC
Celera Transcript hCT2347192	107699	0.02835	NA	GSE10588_PEvC
NA	107710	0.02421	HNRPC	GSE10588_PEvC
NA	107720	5e-04	LRAT	GSE10588_PEvC
NA	107739	0.04731	PLDN	GSE10588_PEvC
Celera Transcript hCT2251078	107788	0.00251	NA	GSE10588_PEvC
NA	107791	0.00572	TTYH2	GSE10588_PEvC
NA	107810	0.01631	HPRT1	GSE10588_PEvC
NA	107815	0.04822	IFI44L	GSE10588_PEvC
NA	107824	0.00215	BOLL	GSE10588_PEvC
NA	107867	0.01622	CDH11	GSE10588_PEvC
NA	107874	0.03435	CD164	GSE10588_PEvC
NA	107893	0.01736	RAD50	GSE10588_PEvC
NA	107897	0.00067	PABPC4	GSE10588_PEvC
NA	107936	0	SPAG4	GSE10588_PEvC
